step,n_active,clifft_dense_bytes,ttn_stored_bytes,near_clifft_bytes,near_clifft_qubits,near_clifft_bytes_resident,near_clifft_qubits_resident,dense_over_ttn,dense_over_nc
256,8,4096,4896,900,0,900,0,0.8366013071895425,4.551111111111111
257,8,4096,4896,920,0,920,0,0.8366013071895425,4.452173913043478
258,8,4096,4896,920,0,920,0,0.8366013071895425,4.452173913043478
259,8,4096,4896,920,0,920,0,0.8366013071895425,4.452173913043478
260,8,4096,4896,920,0,920,0,0.8366013071895425,4.452173913043478
261,8,4096,4896,920,0,920,0,0.8366013071895425,4.452173913043478
262,8,4096,4896,920,0,920,0,0.8366013071895425,4.452173913043478
263,8,4096,4896,920,0,920,0,0.8366013071895425,4.452173913043478
264,8,4096,4896,920,0,920,0,0.8366013071895425,4.452173913043478
265,8,4096,4896,940,0,940,0,0.8366013071895425,4.357446808510638
266,8,4096,4896,940,0,940,0,0.8366013071895425,4.357446808510638
267,8,4096,4896,940,0,940,0,0.8366013071895425,4.357446808510638
268,8,4096,4896,940,0,940,0,0.8366013071895425,4.357446808510638
269,8,4096,4896,940,0,940,0,0.8366013071895425,4.357446808510638
270,8,4096,4896,960,0,960,0,0.8366013071895425,4.266666666666667
271,8,4096,4896,960,0,960,0,0.8366013071895425,4.266666666666667
272,8,4096,4896,960,0,960,0,0.8366013071895425,4.266666666666667
273,8,4096,4896,960,0,960,0,0.8366013071895425,4.266666666666667
274,8,4096,4896,960,0,960,0,0.8366013071895425,4.266666666666667
275,8,4096,5040,980,0,980,0,0.8126984126984127,4.179591836734694
276,8,4096,5040,980,0,980,0,0.8126984126984127,4.179591836734694
277,8,4096,5040,980,0,980,0,0.8126984126984127,4.179591836734694
278,8,4096,5040,980,0,980,0,0.8126984126984127,4.179591836734694
279,8,4096,5040,980,0,980,0,0.8126984126984127,4.179591836734694
280,8,4096,5040,980,0,980,0,0.8126984126984127,4.179591836734694
281,8,4096,4896,980,0,980,0,0.8366013071895425,4.179591836734694
282,8,4096,10672,1000,0,1000,0,0.383808095952024,4.096
283,8,4096,10672,1000,0,1000,0,0.383808095952024,4.096
284,8,4096,10672,1000,0,1000,0,0.383808095952024,4.096
285,8,4096,10672,1020,0,1020,0,0.383808095952024,4.015686274509804
286,8,4096,10672,1020,0,1020,0,0.383808095952024,4.015686274509804
287,8,4096,10672,1020,0,1020,0,0.383808095952024,4.015686274509804
288,8,4096,10672,1020,0,1020,0,0.383808095952024,4.015686274509804
289,8,4096,10816,1040,0,1040,0,0.378698224852071,3.9384615384615387
290,8,4096,10816,1040,0,1040,0,0.378698224852071,3.9384615384615387
291,8,4096,10816,1040,0,1040,0,0.378698224852071,3.9384615384615387
292,8,4096,10816,1040,0,1040,0,0.378698224852071,3.9384615384615387
293,8,4096,10816,1040,0,1040,0,0.378698224852071,3.9384615384615387
294,8,4096,10816,1040,0,1040,0,0.378698224852071,3.9384615384615387
295,8,4096,10672,1040,0,1040,0,0.383808095952024,3.9384615384615387
296,8,4096,10816,1060,0,1060,0,0.378698224852071,3.8641509433962264
297,8,4096,10816,1060,0,1060,0,0.378698224852071,3.8641509433962264
298,8,4096,10816,1060,0,1060,0,0.378698224852071,3.8641509433962264
299,8,4096,10816,1060,0,1060,0,0.378698224852071,3.8641509433962264
300,8,4096,10816,1060,0,1060,0,0.378698224852071,3.8641509433962264
301,8,4096,10672,1060,0,1060,0,0.383808095952024,3.8641509433962264
302,8,4096,10672,1080,0,1080,0,0.383808095952024,3.7925925925925927
303,8,4096,10672,1080,0,1080,0,0.383808095952024,3.7925925925925927
304,8,4096,10672,1080,0,1080,0,0.383808095952024,3.7925925925925927
305,8,4096,11392,1100,0,1100,0,0.3595505617977528,3.7236363636363636
306,8,4096,11392,1100,0,1100,0,0.3595505617977528,3.7236363636363636
307,8,4096,11392,1100,0,1100,0,0.3595505617977528,3.7236363636363636
308,8,4096,11392,1100,0,1100,0,0.3595505617977528,3.7236363636363636
309,8,4096,11392,1100,0,1100,0,0.3595505617977528,3.7236363636363636
310,8,4096,10672,1100,0,1100,0,0.383808095952024,3.7236363636363636
311,8,4096,11392,1120,0,1120,0,0.3595505617977528,3.657142857142857
312,8,4096,11392,1120,0,1120,0,0.3595505617977528,3.657142857142857
313,8,4096,11392,1120,0,1120,0,0.3595505617977528,3.657142857142857
314,8,4096,11392,1120,0,1120,0,0.3595505617977528,3.657142857142857
315,8,4096,11392,1120,0,1120,0,0.3595505617977528,3.657142857142857
316,8,4096,10672,1120,0,1120,0,0.383808095952024,3.657142857142857
317,8,4096,10672,1140,0,1140,0,0.383808095952024,3.592982456140351
318,8,4096,10672,1140,0,1140,0,0.383808095952024,3.592982456140351
319,8,4096,10672,1140,0,1140,0,0.383808095952024,3.592982456140351
320,8,4096,10672,1140,0,1140,0,0.383808095952024,3.592982456140351
321,8,4096,10672,1140,0,1140,0,0.383808095952024,3.592982456140351
322,8,4096,10672,1140,0,1140,0,0.383808095952024,3.592982456140351
323,8,4096,10672,1200,0,1200,0,0.383808095952024,3.4133333333333336
324,8,4096,10672,1200,0,1200,0,0.383808095952024,3.4133333333333336
325,8,4096,10672,1200,0,1200,0,0.383808095952024,3.4133333333333336
326,7,2048,10672,1200,3,1064,2,0.191904047976012,1.7066666666666668
327,7,2048,10672,1064,2,1064,2,0.191904047976012,1.9248120300751879
328,7,2048,10640,1064,2,1064,2,0.1924812030075188,1.9248120300751879
329,7,2048,10640,1124,2,1124,2,0.1924812030075188,1.8220640569395017
330,7,2048,10640,1124,2,1124,2,0.1924812030075188,1.8220640569395017
331,7,2048,10640,1124,2,1124,2,0.1924812030075188,1.8220640569395017
332,6,1024,10640,1124,4,908,3,0.0962406015037594,0.9110320284697508
333,6,1024,10640,908,3,908,3,0.0962406015037594,1.1277533039647578
334,6,1024,10640,908,3,908,3,0.0962406015037594,1.1277533039647578
335,6,1024,10640,908,3,908,3,0.0962406015037594,1.1277533039647578
336,6,1024,7920,908,3,908,3,0.1292929292929293,1.1277533039647578
337,6,1024,7920,968,3,968,3,0.1292929292929293,1.0578512396694215
338,6,1024,7920,968,3,968,3,0.1292929292929293,1.0578512396694215
339,5,512,7920,1112,5,856,4,0.06464646464646465,0.460431654676259
340,5,512,7920,888,4,856,4,0.06464646464646465,0.5765765765765766
341,5,512,7696,888,4,856,4,0.06652806652806653,0.5765765765765766
342,5,512,7696,948,4,916,4,0.06652806652806653,0.540084388185654
343,5,512,7696,948,4,916,4,0.06652806652806653,0.540084388185654
